stop_id,latitude,longitude
120000139,37.4916007820,126.9512768150
120000140,37.4915440732,126.9510801201
120000141,37.4924641868,126.9483401995
120000142,37.4922862923,126.9484647078
120000143,37.4929530000,126.9465320000
120000144,37.4930533731,126.9461601934
120000145,37.4919397992,126.9443687150
120000146,37.4838240234,126.9026875907
120000149,37.4868811315,126.9478365430
120000150,37.4801109505,126.9527297656
120000151,37.4841900104,126.9468251624
120000152,37.4891880904,126.9461216984
120000153,37.4893681933,126.9458637343
120000154,37.4843588270,126.9465536842
120000155,37.4850728694,126.9372434322
120000156,37.4832362109,126.9421196740
120000157,37.4876789537,126.9465909455
120000158,37.4874402599,126.9465203946
120000159,37.4848480554,126.9331569590
120000160,37.4844524654,126.9331482652
120000161,37.4945144044,126.9273975559
120000162,37.4835747238,126.9061605387
120000163,37.4603811430,126.9195226970
120000164,37.4609276261,126.9219633037
120000165,37.4609929949,126.9216300665
120000166,37.4610010000,126.9191670000
120000167,37.4657347092,126.9483888926
120000168,37.4627980000,126.9489920000
120000169,37.4602745925,126.9488328413
120000170,37.4571629782,126.9491669695
120000171,37.4549310083,126.9498437849
120000172,37.4534963067,126.9502261839
120000173,37.4487952024,126.9520772668
120000174,37.4512830000,126.9525950000
120000175,37.4540103657,126.9539020813
120000176,37.4560708573,126.9553487986
120000177,37.4607880575,126.9567262582
120000178,37.4641800000,126.9552630000
120000179,37.4661190000,126.9546320000
120000180,37.4661350000,126.9520530000
120000181,37.4658630000,126.9510120000
120000182,37.4657730000,126.9546720000
120000183,37.4637100000,126.9549270000
120000184,37.4605280000,126.9566600000
120000186,37.4551189492,126.9544665701
120000187,37.4537476916,126.9535516289
120000188,37.4535952522,126.9522141729
120000190,37.4553640041,126.9498964480
120000191,37.4571128404,126.9493877458
120000192,37.4599898135,126.9489559518
120000195,37.4614868493,126.9494503629
120000196,37.4632600000,126.9490750000
120000197,37.4653754725,126.9486357857
120000198,37.4892330000,126.9192470000
120000199,37.4883272437,126.9214262581
120000200,37.4867197461,126.9226406129
120000201,37.4847770708,126.9245166934
120000202,37.4849717829,126.9246318378
120000203,37.4864491785,126.9222366697
120000207,37.4716612193,126.9399508583
120000208,37.4722845735,126.9393706575
120000209,37.4733194431,126.9388609090
120000210,37.4742815521,126.9383561960
120000211,37.4748334585,126.9404392562
120000212,37.4751039806,126.9420665874
120000213,37.4750292676,126.9428077880
120000214,37.4749343135,126.9421136493
120000215,37.4746577628,126.9404789678
120000216,37.4749391205,126.9380334582
120000217,37.4705489387,126.9376643153
120000218,37.4690418042,126.9376455022
120000219,37.4673500000,126.9375700000
120000220,37.4657396064,126.9376595486
120000225,37.4657104128,126.9378291297
120000226,37.4671591135,126.9376868773
120000227,37.4689379452,126.9377735833
120000228,37.4807005941,126.9524440164
120000230,37.4913340000,126.9575610000
120000231,37.4919480000,126.9593840000
120000233,37.4641267565,126.9190213265
120000235,37.4639380000,126.9189630000
120000238,37.4480848677,126.9521425546
110000654,37.4472002497,126.9496963827
120000420,37.4855325313,126.9372877479
120000419,37.4887044852,126.9342323482
120000417,37.4911229426,126.9340425015
120000415,37.4925826472,126.9338080186
120000413,37.4928281646,126.9353672862
120000414,37.4925289803,126.9337389141
120000416,37.4911375856,126.9339322377
120000418,37.4887260569,126.9341339458
120000421,37.4841991011,126.9282759755
120000424,37.4855340000,126.9172820000
120000423,37.4850495896,126.9145919609
120000422,37.4864484117,126.9136841115
120900115,37.4830370000,126.9144620000
120900204,37.4827675299,126.9142384082
120000438,37.4863653637,126.9134840538
120000437,37.4844679227,126.9138803062
120000436,37.4845275146,126.9140379945
120000439,37.4804433853,126.9148713746
120000446,37.4876940621,126.9146115645
120000445,37.4823672056,126.9186188710
120000447,37.4646708176,126.9192632133
120000451,37.4840880000,126.9078200000
120000450,37.4902310566,126.9344142103
120000449,37.4902039601,126.9343000164
120000455,37.4849790000,126.9084000000
120000456,37.4827934095,126.9535723145
120000457,37.4815862804,126.9299073023
120000458,37.4627367836,126.9188888522
120000459,37.4866475818,126.9336112524
120000664,37.4651382749,126.9383464994
120000665,37.4692744185,126.9520815656
120000668,37.4700340000,126.9519370000
120000669,37.4775260000,126.9367800000
120000670,37.4676609636,126.9496319032
119000314,37.4833220413,126.9298971620
119000315,37.4921050000,126.9446360000
120000673,37.4910748741,126.9574134450
120900083,37.4720765376,126.9110629666
120900082,37.4634784081,126.9189072689
120900081,37.4855867055,126.9606640782
120900066,37.4760734942,126.9248318555
120900080,37.4752551368,126.9304689235
120900079,37.4693187251,126.9686576958
120900078,37.4910650000,126.9417440000
120900077,37.4835902775,126.9409009883
120900076,37.4714170168,126.9111256421
120900074,37.4860981959,126.9596641783
120900065,37.4757279844,126.9242273045
120900073,37.4762191632,126.9302023262
120900072,37.4701674287,126.9681361509
120900071,37.4907882284,126.9418503621
120900175,37.4831950485,126.9465737839
120900068,37.4726771928,126.9117541837
120900067,37.4864265271,126.9580220655
120900064,37.4753175115,126.9234984545
120900069,37.4770770731,126.9302987658
120900063,37.4710782857,126.9675399492
120900062,37.4903837611,126.9421119066
120900061,37.4847729966,126.9468248253
120900060,37.4929053524,126.9465804386
120900059,37.4732481844,126.9125494627
120900058,37.4749187609,126.9227888212
120900057,37.4776960894,126.9303876606
120900056,37.4719720293,126.9669821806
120900055,37.4898025437,126.9421010465
120900054,37.4870735721,126.9469475848
120900053,37.4922931588,126.9438938598
120900052,37.4742988740,126.9137749689
120900051,37.4804430000,126.9148730000
120900050,37.4824664116,126.9538359816
120900049,37.4745263191,126.9220871034
120900048,37.4785696861,126.9307709276
120900047,37.4737417629,126.9668389441
120900046,37.4890752374,126.9418663911
120900045,37.4881663803,126.9464345431
120900044,37.4793400000,126.9633670000
120900043,37.4755708036,126.9131844409
120900042,37.4617159167,126.9273354547
120900041,37.4835760192,126.9547331280
120900040,37.4741455935,126.9213944256
120900039,37.4790806784,126.9298664772
120900038,37.4750663629,126.9667445158
120900037,37.4886722866,126.9415478054
120900035,37.4899711367,126.9460928644
120900034,37.4777900122,126.9624207194
120900033,37.4771733447,126.9136959114
120900032,37.4635774095,126.9263183097
120900031,37.4742691695,126.9202354038
120900030,37.4794709098,126.9281244578
120900029,37.4754283300,126.9657720013
120900028,37.4880274638,126.9404796696
120900027,37.4623361202,126.9573923129
120900026,37.4898610000,126.9472850000
120900025,37.4796244089,126.9564304426
120900024,37.4776805895,126.9160901041
120900023,37.4644446975,126.9264976658
120900022,37.4862759617,126.9577948573
120900021,37.4741762919,126.9188188290
120900020,37.4813012413,126.9284313945
120900189,37.4761438371,126.9643767910
120900019,37.4865995241,126.9393194579
120900196,37.4637506192,126.9580724931
120900018,37.4909558362,126.9476358057
120900017,37.4778756928,126.9626592502
120900016,37.4779795626,126.9183861861
120900015,37.4660286495,126.9271071730
120900014,37.4860917446,126.9592457839
120900013,37.4759471140,126.9177303570
120900012,37.4825250000,126.9283990000
120900011,37.4769842505,126.9621920550
120900010,37.4864003668,126.9358819578
120900009,37.4654239013,126.9578693178
120900008,37.4917149515,126.9470590155
120900007,37.4791296644,126.9634796509
120900194,37.4897535048,126.9220551526
120900006,37.4790908751,126.9270325662
120900197,37.4668169248,126.9300505356
120900005,37.4852903366,126.9612178671
120900199,37.4778966436,126.9160754865
120900200,37.4778081338,126.9599795717
120900004,37.4870744065,126.9326664612
120900003,37.4669767456,126.9577737723
120900002,37.4904278745,126.9244827354
120900001,37.4676943096,126.9310841510
120900084,37.4804996928,126.9148759246
120900085,37.4787543427,126.9575345056
120900086,37.4851431932,126.9341383461
120900207,37.4779810811,126.9168167167
120000241,37.4837092050,126.9273005902
120900087,37.4692039821,126.9316310820
120900088,37.4823011931,126.9144634448
120900089,37.4854883196,126.9296506944
120900090,37.4680207480,126.9612871638
120900091,37.4718550422,126.9332126245
120900092,37.4813200328,126.9282142759
120900093,37.4763210574,126.9648557613
120900094,37.4887310522,126.9287658216
120900095,37.4687224889,126.9579991818
120900205,37.4868362979,126.9342753266
120900206,37.4869017998,126.9341378486
120900096,37.4945772872,126.9273819286
120900195,37.4835391709,126.9082699572
120900097,37.4794735167,126.9279661565
120900098,37.4748483171,126.9668226263
120900181,37.4722000954,126.9587714960
120900099,37.4841960000,126.9109710000
120900100,37.4788823374,126.9299348441
120900101,37.4736845489,126.9666847747
120900179,37.4861888116,126.9386238431
120000430,37.4787451506,126.9595878517
120900102,37.4748729470,126.9591501194
120900103,37.4786931419,126.9310069620
120900104,37.4835748049,126.9123577828
120900105,37.4719152228,126.9668510570
120900106,37.4865355980,126.9394212827
120900182,37.4765877555,126.9591593620
120900107,37.4825153663,126.9140640456
120900108,37.4711205873,126.9673567770
120900109,37.4879473031,126.9405543681
120900110,37.4775168997,126.9594607468
120900201,37.4810130771,126.9145993820
120900111,37.4748531074,126.9349782707
120900112,37.4704430749,126.9677946019
120900113,37.4885912136,126.9416010182
120900114,37.4792256381,126.9262096749
120900116,37.4748734803,126.9333136025
120900117,37.4699868514,126.9668428641
120900118,37.4890410488,126.9419749791
120900119,37.4770791769,126.9619751956
120000431,37.4677295812,126.9583174158
120900120,37.4791096883,126.9245139173
120900121,37.4764738791,126.9171836708
120900122,37.4750977377,126.9325313553
120900123,37.4696315700,126.9659804060
120900124,37.4895637750,126.9421498576
120900183,37.4775942987,126.9591814277
120000440,37.4837225722,126.9029063887
120000441,37.4843694138,126.9058131587
120900125,37.4783629038,126.9192914361
120000444,37.4641111686,126.9192841509
120900126,37.4742473112,126.9185745369
120000454,37.4835908978,126.9414273800
120900127,37.4693042320,126.9651699485
120900186,37.4901513787,126.9423212961
120900184,37.4765250104,126.9589641387
120900128,37.4716882063,126.9329810024
120900129,37.4741556134,126.9202106507
120900180,37.4682591544,126.9616844863
120000390,37.4897440967,126.9249187647
120000391,37.4900916551,126.9259813186
120000392,37.4844981452,126.9329881668
120000393,37.4845810000,126.9307560000
120000394,37.4819948162,126.9441414845
120000395,37.4827120941,126.9415037433
120000396,37.4815931763,126.9514280486
120900130,37.4910691188,126.9418590704
120900131,37.4744250546,126.9590657284
120000676,37.4750015212,126.9814839831
120000677,37.4748085963,126.9815172875
120000412,37.4833341181,126.9417119782
120900132,37.4918380000,126.9468720000
120900133,37.4771669403,126.9135636303
120900134,37.4691600126,126.9314562928
120900135,37.4740843566,126.9214521515
120900188,37.4691834753,126.9651417407
120900136,37.4724830000,126.9585980000
120900137,37.4910852873,126.9475270007
120900202,37.4756040638,126.9130747297
120900138,37.4679073930,126.9310872264
120900139,37.4744767955,126.9221436863
120900190,37.4695162280,126.9659793277
120900140,37.4695643624,126.9579844634
120900141,37.4900204503,126.9479869626
120900142,37.4743494227,126.9136488581
120900198,37.4669079232,126.9300278405
120900143,37.4748593293,126.9228521980
120900191,37.4698796222,126.9668519560
120900185,37.4684563846,126.9583384812
120900187,37.4872239236,126.9466523339
120900144,37.4733130222,126.9124928566
120900145,37.4655416947,126.9268060717
120900146,37.4752553681,126.9235493967
120900147,37.4694700428,126.9684009967
120900148,37.4847359856,126.9466789803
120900149,37.4727366024,126.9116693186
120900150,37.4642155732,126.9258566348
120900151,37.4756424004,126.9242601797
120900152,37.4689672354,126.9686942163
120900153,37.4682578356,126.9578128060
120900176,37.4832139179,126.9464550405
120900154,37.4715124546,126.9110760714
120900155,37.4632446739,126.9266500465
120900156,37.4759816008,126.9248624752
120900157,37.4663611632,126.9576895289
120900177,37.4832131411,126.9435328569
120900173,37.4720991366,126.9111579098
120900158,37.4618249334,126.9273070883
120900159,37.4651042841,126.9577778409
120900178,37.4835860833,126.9415256749
120900160,37.4612183906,126.9257024646
120900161,37.4631418278,126.9577174280
120900162,37.4619727520,126.9567820806
120900163,37.4604637077,126.9567660056
120900164,37.4493380000,126.9496950000
120900165,37.4471691607,126.9497986982
120900166,37.4926779210,126.9258907075
120900169,37.4923224192,126.9437182326
120900174,37.4930089788,126.9463609225
120900170,37.4836879715,126.9269360965
120900171,37.4819928275,126.9291589334
120900172,37.4587949022,126.9553279623
120900192,37.4840250000,126.9288600000
120000678,37.4615910000,126.9502200000
120900203,37.4778363867,126.9344657489
120000443,37.4653036588,126.9197650564
121000001,37.4785900000,127.0384820000
121000002,37.4776570000,127.0387480000
121000003,37.4826100000,127.0359020000
121000004,37.4819270000,127.0368270000
121000005,37.4876670000,127.0324320000
121000006,37.4866530000,127.0330970000
121000007,37.4918950000,127.0304050000
121000008,37.4910870000,127.0309870000
121000009,37.4958485587,127.0285365859
121000010,37.4949930000,127.0291120000
121000011,37.5017958420,127.0257426414
121000012,37.5007850000,127.0263700000
121000013,37.5072264964,127.0230319441
121000014,37.5063670000,127.0237280000
121000015,37.5141125248,127.0200569534
121000016,37.5129720000,127.0206070000
121000017,37.5084114275,127.0118927078
121000018,37.5079992900,127.0111518264
121000019,37.5062900480,127.0051290446
121000020,37.5058463491,127.0039245159
121000021,37.5034181272,126.9957193627
121000022,37.5030509257,126.9946930536
121000023,37.5019451598,126.9900264523
121000024,37.5017350708,126.9890696352
121900303,37.4788364163,127.0090806179
120000671,37.4656951829,126.9880882012
121000533,37.4823316953,126.9820742447
121001315,37.4742354600,126.9821181910
121000532,37.4875478991,126.9823185463
121000531,37.4904372318,126.9827417832
121000530,37.4933031442,126.9827186219
121001333,37.4611251895,127.0508102806
121001332,37.4615627473,127.0494739769
121001335,37.4577585114,127.0586887384
121001334,37.4575715332,127.0587253256
121001337,37.4557491207,127.0633098065
121001336,37.4557109244,127.0631289377
121001339,37.4571774154,127.0709091220
121001338,37.4568017217,127.0701062932
121001341,37.4721480000,127.0387690000
121001342,37.4728540000,127.0385480000
121001343,37.4692860000,127.0395340000
121001344,37.4703640000,127.0387500000
121900317,37.4517781902,127.0583817453
121900331,37.4585103498,127.0421755314
121900299,37.4541558204,127.0426979933
121900302,37.4601257610,127.0367769870
121900301,37.4602008530,127.0370766521
121900300,37.4542683928,127.0428811700
121000025,37.4917820873,127.0141904192
121000026,37.4873287224,127.0150603111
121000027,37.4940242125,127.0153817900
121000028,37.4954569360,127.0202160430
121000029,37.4904680158,127.0212301612
121000030,37.4902998844,127.0212807141
121000031,37.4889343385,127.0162095750
121000032,37.4887980000,127.0163730000
121000033,37.4833491071,127.0174997004
121000034,37.4831074135,127.0222227596
121000035,37.4826524930,127.0217449318
121000036,37.4865068533,127.0213146638
121000037,37.4861410460,127.0210850063
121000038,37.4966572734,127.0240035889
121000039,37.4950773860,127.0252199753
121000986,37.4554880000,127.0630370000
121000041,37.4925355869,127.0264688183
121000042,37.4931191063,127.0259403788
121000043,37.4926733807,127.0285677747
121000044,37.4926228702,127.0288802480
121000045,37.4917496945,127.0253914808
121000046,37.4915942391,127.0255384282
121000047,37.4902175540,127.0275566247
121900330,37.4583208005,127.0389123105
121000049,37.4890232180,127.0293961714
121000050,37.4888154264,127.0298927879
121000051,37.4880013621,127.0260375466
121000052,37.4876295809,127.0260531533
121000053,37.4842745610,127.0307482750
121000054,37.4838578864,127.0305869863
121000055,37.4935170000,127.0293850000
121000056,37.4880209971,127.0320161779
121000057,37.4963832763,127.0129974680
121000058,37.4935537463,127.0127808558
121000059,37.4930992018,127.0073275332
121000060,37.4920156317,127.0089105135
121000061,37.4947680000,127.0065430000
121000062,37.4943830000,127.0061150000
121000063,37.4858593343,127.0108432502
121000064,37.4889206373,127.0093426497
121000065,37.4854801487,127.0105005709
121000066,37.4885115912,127.0089653123
121000067,37.4831290593,127.0116355253
121000068,37.4832218285,127.0120799291
121000069,37.4816857308,127.0128860369
121000070,37.4836051072,127.0085384266
121000071,37.4833879213,127.0088052622
121000072,37.4829303821,127.0050002096
121000073,37.4827474318,127.0055791438
121000074,37.4819049356,127.0047242402
121000075,37.4794328531,127.0112295473
121000076,37.4796986297,127.0108027917
121000077,37.4819578926,127.0168661600
121000078,37.4817361133,127.0176022215
121000080,37.4847318427,127.0142184860
121000081,37.4847528138,127.0156031956
121000082,37.4873846428,127.0146475713
121000083,37.4880507136,127.0133427182
121000084,37.4878368141,127.0131388831
121000085,37.4911760000,127.0139520000
121000086,37.5030340451,127.0202806592
121000087,37.5013680000,127.0219520000
121000088,37.5014758287,127.0221683272
121000089,37.4977233390,127.0237030894
121000090,37.4980762637,127.0238285804
121000091,37.4977839964,127.0266040758
121000092,37.4965791206,127.0227753379
121000093,37.4957579984,127.0197669475
121000094,37.4944725735,127.0158386954
121000095,37.4962850117,127.0132446587
121000096,37.5026203992,127.0251067731
121000097,37.5001000000,127.0263070000
121000098,37.5165006388,127.0100874797
121000099,37.5196270000,127.0139050000
121000100,37.5201580118,127.0141965647
121000101,37.5196720000,127.0154850000
121000102,37.5200770000,127.0153930000
121000103,37.5166870000,127.0143800000
121000104,37.5176760000,127.0145700000
121000105,37.5156330000,127.0132530000
121000106,37.5154999599,127.0130193070
121000107,37.5106629516,127.0193580416
121000109,37.5150810000,127.0195650000
121000110,37.5169785253,127.0189942083
121000114,37.5102908187,127.0192130073
121000115,37.5091091024,127.0219545344
121000116,37.5059620000,127.0234980000
121000117,37.5042270000,127.0230230000
121000118,37.5033871860,127.0202524387
121000119,37.5049175628,127.0138854889
121000120,37.5038158427,127.0158022515
121000121,37.4996628214,127.0124491630
121000123,37.5027974539,127.0116012521
121001326,37.5028527245,126.9951595801
121000127,37.4983902105,126.9905148116
121000128,37.5167954603,127.0098410017
121000129,37.5136830000,127.0066450000
121000130,37.5134704636,127.0069649098
121000131,37.5092010000,127.0077990000
121000132,37.5094758176,127.0080006792
121001346,37.5110970000,127.0067580000
121000135,37.5061556046,127.0094829161
121000136,37.4992622494,127.0039326529
121000137,37.5035554381,127.0063361465
121000138,37.5006745712,127.0040910539
121000139,37.5027590000,127.0054820000
121000141,37.4979605693,126.9910968933
121000142,37.5017017153,127.0115829859
121000144,37.5053517067,127.0030788422
121000145,37.4966340000,126.9878060000
121000146,37.4933287858,126.9902779847
121000147,37.4965316814,126.9882533589
121000148,37.4933918770,126.9898749163
121000149,37.4969770000,126.9834120000
121900003,37.4972742389,126.9852046016
121000152,37.4823078119,127.0016995144
121000153,37.4835892379,126.9964723757
121000154,37.4867753694,126.9943843705
121000155,37.4866230686,126.9940948938
121000156,37.4834494617,126.9961463518
121000157,37.4813502380,126.9967155632
121000158,37.4767111473,126.9861651981
121000159,37.4786416232,126.9890955981
121000160,37.4802035565,126.9933660869
121000161,37.4809100052,126.9930505516
121000162,37.4842550000,126.9908950000
121000165,37.4790017977,126.9820916177
121000166,37.4750794918,126.9820179252
121000168,37.4772016189,127.0006312978
121000169,37.4772529436,127.0002798120
121000170,37.4800397349,126.9987550840
121000171,37.4798144548,126.9984452730
121000172,37.4822690000,127.0026890000
121000173,37.4810371386,126.9967608013
121000174,37.4801667639,126.9940942526
121000175,37.4780946163,126.9887157676
121000176,37.4763264038,126.9864140138
121000177,37.4775028061,127.0063000295
121000178,37.4748187293,127.0008920712
121000179,37.4737471951,126.9946329510
121900001,37.4746741807,126.9905863490
121000181,37.4756416406,126.9871072248
121000182,37.4753865896,126.9867646835
121000183,37.4742876115,126.9906564963
121000184,37.4733920819,126.9971426734
121000185,37.4747736656,127.0016642941
121000186,37.4772752708,127.0068455026
121000187,37.4902465128,126.9871369068
121000188,37.4867535988,126.9893092646
121900008,37.4804147333,127.0133439181
121000192,37.4905049074,126.9920624118
121000193,37.4906184149,126.9916055270
121000194,37.4847691250,127.0374188123
121000195,37.4833239776,127.0421051056
121000196,37.4801407005,127.0411738713
121000197,37.4761397871,127.0356382501
121000198,37.4763036239,127.0360924585
121000199,37.4745861729,127.0318295981
121000200,37.4746647587,127.0327538269
121000201,37.4723552457,127.0281898414
121000202,37.4720372808,127.0280952447
121000203,37.4707123000,127.0256888887
121000204,37.4707830522,127.0261417924
121000205,37.4670266951,127.0276019229
121000206,37.4669159933,127.0278540505
121000207,37.4653477001,127.0261568554
121000208,37.4653569682,127.0249643139
121000209,37.4590299690,127.0179066267
121000210,37.4585028300,127.0178420688
121000211,37.4575011395,127.0127195120
121000212,37.4572390563,127.0142946658
121000213,37.4836855552,127.0347109627
121000214,37.4834352902,127.0355022994
121000215,37.4790880000,127.0382050000
121000216,37.4795644870,127.0385954530
121000217,37.4695857229,127.0394643327
121000218,37.4731350000,127.0383530000
121000219,37.4732795382,127.0389281035
121000220,37.4708670000,127.0383600000
121000221,37.4712550000,127.0390430000
121000222,37.4687070000,127.0396550000
121000223,37.4603469913,127.0351946776
121000224,37.4600226101,127.0352510403
121000225,37.4638411943,127.0444478156
121000226,37.4648670188,127.0442708153
121000227,37.4703510000,127.0490750000
121000228,37.4740220000,127.0481320000
121000229,37.4721030000,127.0502370000
121000230,37.4766473684,127.0453961106
121000231,37.4720326359,127.0458263366
121000232,37.4694948049,127.0412468009
121000233,37.4700464462,127.0418942836
121000234,37.4606337119,127.0463678573
121000235,37.4604305782,127.0465822876
121000236,37.4573020000,127.0475780000
121000237,37.4572270000,127.0481310000
121000238,37.4542914263,127.0507075609
121000239,37.4544761173,127.0507924603
121000240,37.4532630544,127.0511849880
121000241,37.4534550903,127.0513419343
121000242,37.4444526002,127.0577012426
121000243,37.4448950615,127.0576688071
121000244,37.4373210738,127.0632387636
121000245,37.4371542291,127.0637037462
121000246,37.4345128931,127.0661788352
121000247,37.4347964213,127.0660515509
121000248,37.4309469125,127.0704380789
121000249,37.4615900526,127.0488127592
121000250,37.4620019700,127.0491561488
121000251,37.4583767151,127.0566180036
121000252,37.4594722710,127.0548668871
121000254,37.4562835966,127.0623888747
121000255,37.4566462350,127.0702106955
121000256,37.4575866482,127.0718263325
121000257,37.4597440000,127.0795440000
121000258,37.4611155017,127.0826829531
121000259,37.4614213099,127.0847576347
121000260,37.4636950000,127.0914430000
121000261,37.4633434186,127.0895910466
121900004,37.4983505745,126.9925519940
121000262,37.4975009943,127.0268505284
121000263,37.4747183321,126.9905512938
121001330,37.4305199435,127.0708456635
121900006,37.4881286966,126.9946948569
121900007,37.4937995917,127.0147370359
121000985,37.4577874974,127.0168336010
121000271,37.4969583114,127.0277969551
121900009,37.4761745327,126.9827009681
121900010,37.4950765232,126.9858168740
121900255,37.4908097066,126.9834174392
121000289,37.4684750000,127.0472110000
121000290,37.4851590000,127.0177230000
121900333,37.4683281101,127.0471332159
121000294,37.4636885353,127.0214455478
121000297,37.4854351267,127.0177580083
121000299,37.4662950000,127.0443450000
121000300,37.4911256302,127.0077359676
121900011,37.4983811835,126.9903056015
121000302,37.5078106042,126.9994684234
121000303,37.5069439929,127.0003902363
121900013,37.4620911714,127.0367880249
121000304,37.4854893630,126.9842072627
121000305,37.4857360000,126.9869880000
121000306,37.4864946348,126.9901827615
121000307,37.4814459842,126.9984233379
121900014,37.4867762516,126.9939998932
121000308,37.4859520772,126.9949486673
121000309,37.4875332320,126.9927493333
121000310,37.4863886439,126.9888061591
121000311,37.4858655917,126.9846453233
121000312,37.4814448790,126.9984199634
121000313,37.4823233410,126.9972384369
121000314,37.5057628053,126.9802792405
121000315,37.5058583711,126.9808128467
121900015,37.4949659925,127.0184931133
121000962,37.4484508233,127.0544463432
121000961,37.4494760752,127.0536842450
121000981,37.4475718103,127.0555729873
121000939,37.5126669883,126.9972655964
121000938,37.5122480317,126.9977548042
121000944,37.5010587850,127.0257863714
121000945,37.5012831839,127.0256744762
121000947,37.5015319154,127.0255490162
121000946,37.5017311633,127.0255227411
121000943,37.5019951314,127.0253195719
121000942,37.5021717639,127.0252427203
121000940,37.5027683529,127.0249635502
121001327,37.4879838668,126.9953442808
121900016,37.4730822004,127.0389144339
121900017,37.4741688000,126.9924723000
121900018,37.4936654408,126.9862027844
121900226,37.4846839172,127.0155437556
121900019,37.4980323894,126.9880579276
121900020,37.4633816966,127.0896108732
121900021,37.4635271111,127.0352320779
121900022,37.4852218926,126.9950041608
121000956,37.4633118929,127.0238954595
121001328,37.4916688995,127.0065302002
121900273,37.4794700000,127.0386770000
121900266,37.4746336482,126.9908068274
121900025,37.4921140295,126.9889556704
121900026,37.4850828150,127.0176222301
121900027,37.4979488983,126.9916917922
121900288,37.4615030000,127.0836200000
121900028,37.4653349981,127.0343341849
121900259,37.4834901203,126.9962575574
121900029,37.4922064267,127.0208164268
121900030,37.4835340000,127.0424160000
121900031,37.4838200000,127.0350910000
121900267,37.4762777410,126.9863880175
121900032,37.4857550000,126.9869850000
121900033,37.4930288433,126.9912671152
121900223,37.4861131293,127.0209866183
121900034,37.4980301028,126.9933543313
121900286,37.4555434660,127.0807710572
121900284,37.4683015080,127.0341150869
121900035,37.4814094121,126.9984655932
121900036,37.4904459771,127.0208116389
121900037,37.5009627535,127.0121585657
121900038,37.4860540000,126.9890740000
121900039,37.4922655561,126.9905852724
121900040,37.4952967316,126.9889993086
121900041,37.4936363379,126.9936238794
121900224,37.4868903084,127.0235051656
121900042,37.4987042254,126.9954070281
121900287,37.4586102133,127.0816843202
121900043,37.4699888265,127.0325353274
121900044,37.4771120126,126.9826432124
121900046,37.5026207465,127.0124970198
121900047,37.4867142254,127.0291942381
121900048,37.4853120000,126.9902430000
121900050,37.4976529669,126.9874958912
121900051,37.4939491206,126.9958664743
121900052,37.4877448571,127.0263472092
121900053,37.5026950589,126.9954197057
121000984,37.4717085715,127.0309238538
121900054,37.4821455353,127.0046089193
121900058,37.4791373946,126.9910358078
121900260,37.4841900000,126.9909320000
121900059,37.4893578225,126.9923780416
121900060,37.4953873390,126.9981113214
121900062,37.5045840073,127.0003970105
121900063,37.4746627796,127.0328539307
121900064,37.4800296953,127.0056275624
121900066,37.5020978707,127.0145622236
121900067,37.5017030173,127.0158854643
121900069,37.4880629230,127.0321660498
121900070,37.4668240829,127.0277462709
121900071,37.4799386393,126.9935074494
121900072,37.4831560000,126.9916010000
121900073,37.4966719096,126.9983320021
121900310,37.4554282126,127.0593384984
121900074,37.5054364064,127.0032236261
121900311,37.4553262810,127.0595497917
121900075,37.4762932882,127.0360835343
121900076,37.4782806055,127.0064743162
121900078,37.5012857723,127.0161409896
121900079,37.5025241354,127.0142060247
121900308,37.4543079703,127.0614219350
121900080,37.4917135401,127.0253409803
121900274,37.4692693783,127.0268099021
121900269,37.4809786482,126.9967265422
121900082,37.4818561289,126.9924466481
121900250,37.4978969161,126.9984381123
121900312,37.4545735009,127.0616322756
121900251,37.5065337938,127.0068477606
121900309,37.4544989777,127.0643010736
121900086,37.5009216068,127.0169971000
121900313,37.4547100295,127.0636983185
121001345,37.4589240000,127.0387480000
121900324,37.4691694309,127.0375190241
121900270,37.4801576456,126.9942333499
121900087,37.4991809877,126.9984335615
121900088,37.4977272396,127.0265475067
121000979,37.5062258928,127.0094604316
121900089,37.4758189221,127.0030267509
121900090,37.4758333144,126.9887116384
121900091,37.4822080000,126.9878080000
121900092,37.5005700292,127.0179934519
121000976,37.5056333558,127.0101482277
121900093,37.4895945167,127.0184669100
121900094,37.4729579873,127.0383858588
121900252,37.4999036726,126.9984708699
121900095,37.5005416631,127.0000689924
121900096,37.5018431861,127.0116067597
121900321,37.4525340361,127.0557998691
121900097,37.4765668747,127.0010130728
121900098,37.4833370000,126.9871070000
121900099,37.5002851660,127.0187319391
121900100,37.5093091088,127.0080753177
121900101,37.4889577449,127.0163712913
121900298,37.4773511613,127.0376175038
121900102,37.4997374512,127.0229572589
121900103,37.5003518259,127.0120274955
121900104,37.4719570000,127.0458100000
121900105,37.4784490339,126.9998162822
121900106,37.4845840000,126.9863340000
121900107,37.4974383029,127.0204175134
121900108,37.5118733237,127.0095535400
121900109,37.4879588324,127.0130611243
121900110,37.4799007004,126.9921362400
121900111,37.4995235403,127.0039609388
121900112,37.4980458485,127.0124973884
121900113,37.4809786782,126.9980947232
121900114,37.5128516004,127.0115251789
121900265,37.4786803776,126.9891702182
121900117,37.4979220747,127.0044198835
121900245,37.5041168276,127.0207027838
121900322,37.4522824107,127.0558843017
121900118,37.4822348038,126.9973009069
